parcel,year,month,price,risk,acres,sqft,age,class,churchill
888,1994,1,208204.87186362143,0.0,3.2099838059642316,10.293329798744562,15,3,0
888,1999,1,196008.63120798557,0.0,3.2099838059642316,10.293329798744562,20,3,0
888,2002,5,185659.434312886,0.0,3.2099838059642316,10.293329798744562,23,3,0
889,1997,2,225054.90491028505,0.0,2.3183692001935183,32.735551033178545,39,2,1
889,1999,9,214950.31554862377,0.0,2.3183692001935183,32.735551033178545,41,2,1
889,2002,11,222804.7235292962,1.739570192390363,2.3183692001935183,32.735551033178545,44,2,1
889,1994,11,233078.14505423603,0.0,2.3183692001935183,32.735551033178545,36,2,1
889,1990,1,236433.29097395577,0.0,2.3183692001935183,32.735551033178545,32,2,1
890,1994,9,297389.6117129653,0.0,4.971520054984991,39.1417347086698,50,4,0
890,2002,1,282785.70572569343,0.0,4.971520054984991,39.1417347086698,58,4,0
890,2001,2,310852.9619899393,0.0,4.971520054984991,39.1417347086698,57,4,0
890,1997,5,290499.0459384,0.0,4.971520054984991,39.1417347086698,53,4,0
890,1999,12,292838.109033194,0.0,4.971520054984991,39.1417347086698,55,4,0
890,1993,8,297901.6173649976,0.0,4.971520054984991,39.1417347086698,49,4,0
891,1993,5,201788.49554975322,0.0,3.7749161929608217,11.8484131782966,25,2,1
891,1990,2,217672.6112226366,0.0,3.7749161929608217,11.8484131782966,22,2,1
891,2001,12,177580.76128826826,1.87791882776099,3.7749161929608217,11.8484131782966,33,2,1
891,1992,9,199457.9299038554,0.0,3.7749161929608217,11.8484131782966,24,2,1
891,1991,3,186556.77477686125,0.0,3.7749161929608217,11.8484131782966,23,2,1
891,1994,4,205030.01372298805,0.0,3.7749161929608217,11.8484131782966,26,2,1
892,1992,7,179430.83129968186,0.0,0.7862990995242395,33.32761605153036,39,1,1
892,1991,12,188525.93988282687,0.0,0.7862990995242395,33.32761605153036,38,1,1
892,1996,2,180475.677866657,0.0,0.7862990995242395,33.32761605153036,43,1,1
892,1994,6,189173.88651710076,0.0,0.7862990995242395,33.32761605153036,41,1,1
892,1998,4,186757.50410003014,0.0,0.7862990995242395,33.32761605153036,45,1,1
892,2000,1,169181.5983871396,1.1613575805744951,0.7862990995242395,33.32761605153036,47,1,1
893,2000,12,134943.675101873,1.5659304559461806,0.44255994817857214,10.928790436149278,19,4,1
893,1997,8,154657.2357459737,0.0,0.44255994817857214,10.928790436149278,16,4,1
893,1994,2,153370.83179968095,0.0,0.44255994817857214,10.928790436149278,13,4,1
894,1993,3,223797.42745562986,0.0,1.3333715812822453,39.61891088026266,47,1,0
894,2001,8,188459.002493744,0.0,1.3333715812822453,39.61891088026266,55,1,0
894,1996,9,206861.76411220751,0.0,1.3333715812822453,39.61891088026266,50,1,0
895,1990,10,312818.28957689286,0.0,4.287776110945383,34.21278368235191,3,3,1
895,1998,9,283436.5848401471,0.0,4.287776110945383,34.21278368235191,11,3,1
895,2000,7,278528.8323157638,1.5879414784143857,4.287776110945383,34.21278368235191,13,3,1
895,1991,3,284865.0277148239,0.0,4.287776110945383,34.21278368235191,4,3,1
895,1994,11,289220.0905133317,0.0,4.287776110945383,34.21278368235191,7,3,1
895,1999,2,282382.95966395864,0.0,4.287776110945383,34.21278368235191,12,3,1
896,1991,5,202274.67954858186,0.0,1.0448310851236344,38.96978069456377,49,1,1
896,2002,12,196887.77682920074,0.9965128052582071,1.0448310851236344,38.96978069456377,60,1,1
896,1994,12,194230.87377822833,0.0,1.0448310851236344,38.96978069456377,52,1,1
896,1992,11,204150.36824208035,0.0,1.0448310851236344,38.96978069456377,50,1,1
897,1998,10,177930.2870503535,0.0,2.9545380901577314,10.707005832419803,39,2,0
897,1996,11,172397.4390532773,0.0,2.9545380901577314,10.707005832419803,37,2,0
897,2002,6,163254.64480436646,0.0,2.9545380901577314,10.707005832419803,43,2,0
898,1993,6,289429.08952947374,0.0,4.293237121882063,36.93373137751326,14,1,1
898,1995,1,271038.25985031726,0.0,4.293237121882063,36.93373137751326,16,1,1
898,1994,3,291131.733335532,0.0,4.293237121882063,36.93373137751326,15,1,1
898,2000,6,273089.83369055,1.3058669773559866,4.293237121882063,36.93373137751326,21,1,1
898,2002,3,284997.7566368519,0.6546181739506027,4.293237121882063,36.93373137751326,23,1,1
898,1997,5,293124.8508838792,0.0,4.293237121882063,36.93373137751326,18,1,1
899,2001,12,230901.0063121647,0.0,4.088289855543877,26.37566303129914,49,1,0
899,1995,5,214141.1494690746,0.0,4.088289855543877,26.37566303129914,43,1,0
899,1992,2,231213.06412406382,0.0,4.088289855543877,26.37566303129914,40,1,0
899,1997,12,223286.8646747264,0.0,4.088289855543877,26.37566303129914,45,1,0
899,1993,11,223766.18981236216,0.0,4.088289855543877,26.37566303129914,41,1,0
899,1999,1,234200.594624037,0.0,4.088289855543877,26.37566303129914,47,1,0
900,2000,12,163864.3160584913,0.0,1.51833785371208,13.875592298322305,16,4,0
900,1991,2,189944.96261193798,0.0,1.51833785371208,13.875592298322305,7,4,0
900,1997,12,171970.27467597852,0.0,1.51833785371208,13.875592298322305,13,4,0
900,1992,7,183102.22722022308,0.0,1.51833785371208,13.875592298322305,8,4,0
901,1992,1,246015.36419370142,0.0,2.1868107306258855,38.095588649926384,28,3,0
901,2001,7,233750.38845264722,0.0,2.1868107306258855,38.095588649926384,37,3,0
901,1993,8,240006.84302492134,0.0,2.1868107306258855,38.095588649926384,29,3,0
901,1996,1,257106.10853362156,0.0,2.1868107306258855,38.095588649926384,32,3,0
901,1995,3,254222.22363416647,0.0,2.1868107306258855,38.095588649926384,31,3,0
901,2000,10,248635.58853804,0.0,2.1868107306258855,38.095588649926384,36,3,0
902,1998,10,208168.45284468896,0.0,2.4485710005405514,25.374629063104223,35,3,0
902,1990,11,226995.3420254402,0.0,2.4485710005405514,25.374629063104223,27,3,0
902,1994,2,206703.11443652425,0.0,2.4485710005405514,25.374629063104223,31,3,0
902,2001,6,194488.37161207575,0.0,2.4485710005405514,25.374629063104223,38,3,0
902,1996,7,223548.46793650498,0.0,2.4485710005405514,25.374629063104223,33,3,0
903,1991,10,266509.1943053357,0.0,4.938447470612188,27.75363993114721,32,3,1
903,1994,12,259246.65516576654,0.0,4.938447470612188,27.75363993114721,35,3,1
903,1993,9,253848.74239493164,0.0,4.938447470612188,27.75363993114721,34,3,1
903,1992,11,282460.1584932692,0.0,4.938447470612188,27.75363993114721,33,3,1
903,1997,2,261085.31574294769,0.0,4.938447470612188,27.75363993114721,38,3,1
903,1996,10,267626.4757065511,0.0,4.938447470612188,27.75363993114721,37,3,1
904,1992,4,297464.03136597795,0.0,4.207140373351059,36.21595253575652,6,4,1
904,1999,9,293404.1470187153,0.0,4.207140373351059,36.21595253575652,13,4,1
904,2002,4,290691.525896845,1.432786544546594,4.207140373351059,36.21595253575652,16,4,1
904,1996,1,305581.6000429546,0.0,4.207140373351059,36.21595253575652,10,4,1
904,2000,6,274498.37097764265,1.9525123935632893,4.207140373351059,36.21595253575652,14,4,1
904,1993,12,317565.20328541164,0.0,4.207140373351059,36.21595253575652,7,4,1
905,2002,11,264183.54110419896,0.0,3.527173259514081,32.75948807061279,25,3,0
905,1994,7,278878.3306322388,0.0,3.527173259514081,32.75948807061279,17,3,0
905,1997,7,260646.67465743033,0.0,3.527173259514081,32.75948807061279,20,3,0
905,1999,3,263923.98249714833,0.0,3.527173259514081,32.75948807061279,22,3,0
906,1993,10,278659.4773088643,0.0,4.119935930916024,25.154191239795914,11,4,1
906,1999,3,260466.87742473884,0.0,4.119935930916024,25.154191239795914,17,4,1
906,1992,1,274531.6673813834,0.0,4.119935930916024,25.154191239795914,10,4,1
907,1992,3,252898.7894110546,0.0,4.959992606220284,13.257216771654694,6,3,0
907,2001,8,243103.88099829992,0.0,4.959992606220284,13.257216771654694,15,3,0
907,1991,10,253381.21829229794,0.0,4.959992606220284,13.257216771654694,5,3,0
907,1999,5,242659.38090524616,0.0,4.959992606220284,13.257216771654694,13,3,0
908,1990,7,181118.37355649055,0.0,0.3178373323075818,30.55943268672824,44,4,0
908,2002,6,160999.42609387112,0.0,0.3178373323075818,30.55943268672824,56,4,0
908,1995,2,194578.9518977996,0.0,0.3178373323075818,30.55943268672824,49,4,0
908,1993,12,188502.96929750004,0.0,0.3178373323075818,30.55943268672824,47,4,0
908,1997,5,177285.5710299066,0.0,0.3178373323075818,30.55943268672824,51,4,0
908,1996,3,177701.89990747487,0.0,0.3178373323075818,30.55943268672824,50,4,0
909,2000,2,113220.68467063835,1.6633703022908524,0.8946480006278674,10.882383536717741,51,2,1
909,2002,9,129746.80779020976,1.6008078814943953,0.8946480006278674,10.882383536717741,53,2,1
909,1997,5,126442.70689853524,0.0,0.8946480006278674,10.882383536717741,48,2,1
909,1991,8,108681.97523285875,0.0,0.8946480006278674,10.882383536717741,42,2,1
909,2001,9,109599.049669572,0.6245657219683465,0.8946480006278674,10.882383536717741,52,2,1
910,1992,5,277595.3314811329,0.0,4.454513054707923,26.33276284519979,6,2,1
910,2002,4,258336.37493233412,1.2461673473731694,4.454513054707923,26.33276284519979,16,2,1
910,2000,6,258018.46189320792,1.863615914645711,4.454513054707923,26.33276284519979,14,2,1
910,1999,11,267013.00089426315,0.0,4.454513054707923,26.33276284519979,13,2,1
910,1998,10,276800.2409282384,0.0,4.454513054707923,26.33276284519979,12,2,1
911,1995,9,205835.53727360538,0.0,3.882766659126066,11.54262257452884,18,3,1
911,1999,12,205075.8457368224,0.0,3.882766659126066,11.54262257452884,22,3,1
911,1993,6,213605.340940831,0.0,3.882766659126066,11.54262257452884,16,3,1
911,1998,8,187478.16088376098,0.0,3.882766659126066,11.54262257452884,21,3,1
912,1991,6,209007.13611435943,0.0,4.353347653282929,17.317457670358763,46,2,0
912,1999,5,216743.04469878259,0.0,4.353347653282929,17.317457670358763,54,2,0
912,1992,5,217913.75440092717,0.0,4.353347653282929,17.317457670358763,47,2,0
912,2002,12,187837.4720876723,0.0,4.353347653282929,17.317457670358763,57,2,0
912,1995,3,206390.8392632816,0.0,4.353347653282929,17.317457670358763,50,2,0
913,1994,9,283903.07222674065,0.0,4.246493661508128,38.03885218505957,50,4,1
913,2001,11,309466.89366581244,0.5786611064639728,4.246493661508128,38.03885218505957,57,4,1
913,1991,1,268075.69821134256,0.0,4.246493661508128,38.03885218505957,47,4,1
913,1993,3,279294.10893099883,0.0,4.246493661508128,38.03885218505957,49,4,1
914,1992,2,209340.37406400125,0.0,3.2155981469485764,24.118567728834858,23,1,0
914,2001,11,210540.6071341291,0.0,3.2155981469485764,24.118567728834858,32,1,0
914,2002,5,213306.09360634,0.0,3.2155981469485764,24.118567728834858,33,1,0
914,1995,1,228591.9639695097,0.0,3.2155981469485764,24.118567728834858,26,1,0
914,2000,9,216605.5393606426,0.0,3.2155981469485764,24.118567728834858,31,1,0
915,1990,3,228873.335935666,0.0,3.653850470784169,21.20935495646198,32,2,0
915,2002,6,217296.8467763433,0.0,3.653850470784169,21.20935495646198,44,2,0
915,1995,2,201049.58907634823,0.0,3.653850470784169,21.20935495646198,37,2,0
915,1992,6,201584.86940341696,0.0,3.653850470784169,21.20935495646198,34,2,0
915,1991,8,237654.29872785485,0.0,3.653850470784169,21.20935495646198,33,2,0
916,1998,2,183743.12165620748,0.0,0.7979288243979653,32.91647359004614,40,3,1
916,1997,11,203947.0822801367,0.0,0.7979288243979653,32.91647359004614,39,3,1
916,2002,5,192887.44085024853,1.808401075404732,0.7979288243979653,32.91647359004614,44,3,1
916,2001,7,189255.3148553333,1.1845531773211164,0.7979288243979653,32.91647359004614,43,3,1
916,1995,11,178513.8872835476,0.0,0.7979288243979653,32.91647359004614,37,3,1
916,2000,10,181199.92840061773,1.1081264457369422,0.7979288243979653,32.91647359004614,42,3,1
917,1998,10,168410.09846906413,0.0,4.532676836420802,13.476526921799257,53,2,1
917,1997,5,183230.5966608741,0.0,4.532676836420802,13.476526921799257,52,2,1
917,2000,5,191191.2438342249,0.5484439950563189,4.532676836420802,13.476526921799257,55,2,1
917,1990,5,203148.72868925516,0.0,4.532676836420802,13.476526921799257,45,2,1
917,1995,7,189272.77021374524,0.0,4.532676836420802,13.476526921799257,50,2,1
917,1991,4,202126.6537417642,0.0,4.532676836420802,13.476526921799257,46,2,1
918,1993,7,191743.60198631743,0.0,1.577345707575003,24.496965974529058,37,3,0
918,1995,6,185822.7587128403,0.0,1.577345707575003,24.496965974529058,39,3,0
918,2000,1,183473.99475687687,0.0,1.577345707575003,24.496965974529058,44,3,0
918,1992,8,181031.79298452582,0.0,1.577345707575003,24.496965974529058,36,3,0
918,1998,11,185771.4396532701,0.0,1.577345707575003,24.496965974529058,42,3,0
918,1999,2,191608.74109225406,0.0,1.577345707575003,24.496965974529058,43,3,0
919,1994,5,128774.77598226006,0.0,0.5891942421714295,10.043267499548717,36,2,0
919,1990,4,128478.14080193889,0.0,0.5891942421714295,10.043267499548717,32,2,0
919,2000,3,121021.17710399683,0.0,0.5891942421714295,10.043267499548717,42,2,0
920,1994,7,223362.58500745168,0.0,0.6366885120709296,36.72396505481434,26,4,0
920,2002,8,221004.021704461,0.0,0.6366885120709296,36.72396505481434,34,4,0
920,1997,10,243124.81360465396,0.0,0.6366885120709296,36.72396505481434,29,4,0
920,1998,1,207406.01229402356,0.0,0.6366885120709296,36.72396505481434,30,4,0
920,1990,9,229933.3758588438,0.0,0.6366885120709296,36.72396505481434,22,4,0
921,2000,8,159036.46371743263,0.9271109681188924,0.5585514036269313,27.736934869175478,39,1,1
921,2001,1,169001.8891779849,0.5638939118842927,0.5585514036269313,27.736934869175478,40,1,1
921,1995,3,167655.12717574468,0.0,0.5585514036269313,27.736934869175478,34,1,1
922,1999,2,193853.1439199193,0.0,4.277152049708919,12.730027170541572,22,1,0
922,1990,7,224487.90255136293,0.0,4.277152049708919,12.730027170541572,13,1,0
922,1992,5,212527.1827461469,0.0,4.277152049708919,12.730027170541572,15,1,0
922,1998,11,234717.86488019227,0.0,4.277152049708919,12.730027170541572,21,1,0
922,1996,2,219052.2210092694,0.0,4.277152049708919,12.730027170541572,19,1,0
922,2001,4,209292.85924362403,0.0,4.277152049708919,12.730027170541572,24,1,0
923,2000,8,118832.88986515548,1.856740543625982,0.7400470766634357,16.903284263637303,59,3,1
923,1992,12,131542.9795415751,0.0,0.7400470766634357,16.903284263637303,51,3,1
923,1990,5,145829.01589950858,0.0,0.7400470766634357,16.903284263637303,49,3,1
923,1998,7,133612.17890877303,0.0,0.7400470766634357,16.903284263637303,57,3,1
924,1990,7,190923.36087725637,0.0,1.1873407762088923,32.25858179261894,43,1,1
924,2001,9,192830.78525128355,1.3582165584809802,1.1873407762088923,32.25858179261894,54,1,1
924,2002,12,176869.70601426635,0.829346587812128,1.1873407762088923,32.25858179261894,55,1,1
924,1999,9,174642.93443802348,0.0,1.1873407762088923,32.25858179261894,52,1,1
924,1996,1,178779.201798794,0.0,1.1873407762088923,32.25858179261894,49,1,1
925,1992,6,257505.53260710978,0.0,3.1566148314010536,32.604754044527255,39,3,1
925,1994,9,251385.50229861052,0.0,3.1566148314010536,32.604754044527255,41,3,1
925,1998,4,232404.3791990374,0.0,3.1566148314010536,32.604754044527255,45,3,1
925,1999,10,232246.41643741645,0.0,3.1566148314010536,32.604754044527255,46,3,1
925,1996,1,251094.7129425475,0.0,3.1566148314010536,32.604754044527255,43,3,1
925,1993,9,259397.15094096318,0.0,3.1566148314010536,32.604754044527255,40,3,1
926,1991,8,132516.4626443296,0.0,2.1153256730849193,13.549342381481189,47,1,1
926,1992,8,142234.76877579073,0.0,2.1153256730849193,13.549342381481189,48,1,1
926,1996,10,151319.22009072482,0.0,2.1153256730849193,13.549342381481189,52,1,1
927,2000,7,257783.11467673915,1.129056903067733,4.7905047548735995,31.868559375445493,42,3,1
927,1995,10,272776.8854615257,0.0,4.7905047548735995,31.868559375445493,37,3,1
927,1990,5,269809.5469957714,0.0,4.7905047548735995,31.868559375445493,32,3,1
927,1993,2,280863.97413164884,0.0,4.7905047548735995,31.868559375445493,35,3,1
927,2001,6,265549.59827873734,0.6427389386210302,4.7905047548735995,31.868559375445493,43,3,1
928,1992,11,242062.92474663883,0.0,3.565506644393519,36.38748195631739,40,2,1
928,2002,3,261929.91486933388,1.9818285822764827,3.565506644393519,36.38748195631739,50,2,1
928,1999,12,245152.0984371898,0.0,3.565506644393519,36.38748195631739,47,2,1
928,1994,4,256603.41994892957,0.0,3.565506644393519,36.38748195631739,42,2,1
928,1996,10,255252.7325154422,0.0,3.565506644393519,36.38748195631739,44,2,1
928,1998,8,247190.75741719865,0.0,3.565506644393519,36.38748195631739,46,2,1
929,1992,3,244173.01588820285,0.0,3.0119480634328166,26.772147723607052,19,3,1
929,1990,11,233058.03945399285,0.0,3.0119480634328166,26.772147723607052,17,3,1
929,2000,10,236009.34175864403,1.1214445453908457,3.0119480634328166,26.772147723607052,27,3,1
929,1993,3,251140.6094061299,0.0,3.0119480634328166,26.772147723607052,20,3,1
929,1999,6,226474.3214548346,0.0,3.0119480634328166,26.772147723607052,26,3,1
930,2002,12,221880.13729224104,0.9613763803250289,3.2816037265801627,25.430191465684118,49,2,1
930,1993,5,227010.26628637649,0.0,3.2816037265801627,25.430191465684118,40,2,1
930,1994,3,214857.42472293475,0.0,3.2816037265801627,25.430191465684118,41,2,1
930,1992,6,226550.5534396861,0.0,3.2816037265801627,25.430191465684118,39,2,1
931,1994,9,277179.8408784201,0.0,4.386109985260714,28.70338381803064,16,4,1
931,2002,10,268549.4396403505,1.0473366741276426,4.386109985260714,28.70338381803064,24,4,1
931,1996,12,262350.0712595241,0.0,4.386109985260714,28.70338381803064,18,4,1
931,2000,3,251764.552829216,1.247538344990843,4.386109985260714,28.70338381803064,22,4,1
931,1999,6,260045.13911504022,0.0,4.386109985260714,28.70338381803064,21,4,1
932,1996,2,235526.59482643905,0.0,1.7194854659989776,34.38234895492094,25,4,1
932,1998,1,245245.37015923124,0.0,1.7194854659989776,34.38234895492094,27,4,1
932,2000,11,199194.71633416798,1.7308247427385044,1.7194854659989776,34.38234895492094,29,4,1
933,2001,3,234053.32129547864,0.0,1.9490526053606616,29.556303198543425,19,3,0
933,1998,6,252587.56712794755,0.0,1.9490526053606616,29.556303198543425,16,3,0
933,1996,12,248252.98875740817,0.0,1.9490526053606616,29.556303198543425,14,3,0
933,1992,11,243106.62241339526,0.0,1.9490526053606616,29.556303198543425,10,3,0
933,1997,4,235324.040604989,0.0,1.9490526053606616,29.556303198543425,15,3,0
933,2002,4,234065.7661410412,0.0,1.9490526053606616,29.556303198543425,20,3,0
934,2000,8,216500.27884752266,0.599558766347652,1.1437995728258745,33.97281163638191,33,4,1
934,1996,5,241033.31099985781,0.0,1.1437995728258745,33.97281163638191,29,4,1
934,1994,6,236496.53665612944,0.0,1.1437995728258745,33.97281163638191,27,4,1
935,1995,9,224737.91582704554,0.0,1.8760959898348482,37.59693607716389,52,4,1
935,1990,11,243936.4074811999,0.0,1.8760959898348482,37.59693607716389,47,4,1
935,1991,2,218956.4525392273,0.0,1.8760959898348482,37.59693607716389,48,4,1
936,1998,9,147783.3388730022,0.0,1.1858771288308032,18.728532048828352,40,1,0
936,1992,5,147929.15627449474,0.0,1.1858771288308032,18.728532048828352,34,1,0
936,1997,6,139412.64614119535,0.0,1.1858771288308032,18.728532048828352,39,1,0
936,1996,6,151033.7995419308,0.0,1.1858771288308032,18.728532048828352,38,1,0
936,1995,5,151400.55438051958,0.0,1.1858771288308032,18.728532048828352,37,1,0
936,1993,5,159711.4564899367,0.0,1.1858771288308032,18.728532048828352,35,1,0
937,2002,3,117285.58311944376,1.1062538775316537,1.444888633870289,11.346804505725979,56,2,1
937,2000,6,120759.0324504797,1.0957520919969175,1.444888633870289,11.346804505725979,54,2,1
937,1997,6,130455.1942785592,0.0,1.444888633870289,11.346804505725979,51,2,1
938,1999,8,147845.50742316616,0.0,0.1004586099055345,12.19799107066487,22,4,0
938,1997,12,122612.31774318256,0.0,0.1004586099055345,12.19799107066487,20,4,0
938,1992,3,128283.59244150945,0.0,0.1004586099055345,12.19799107066487,15,4,0
939,2001,2,195397.12473279182,0.8058099638481726,0.9275738472716277,36.52948026194923,53,3,1
939,1993,8,198943.69715303235,0.0,0.9275738472716277,36.52948026194923,45,3,1
939,1991,8,215386.64451082196,0.0,0.9275738472716277,36.52948026194923,43,3,1
940,1999,9,270131.88490757917,0.0,4.359287627284433,39.07703469026951,49,2,1
940,2002,11,277189.74185494106,1.8272810758448257,4.359287627284433,39.07703469026951,52,2,1
940,1990,11,286312.6299227306,0.0,4.359287627284433,39.07703469026951,40,2,1
941,1992,12,229724.13913371845,0.0,2.82614773542896,24.933023071228472,15,1,0
941,1991,4,228460.37401169405,0.0,2.82614773542896,24.933023071228472,14,1,0
941,1999,2,236948.86165452647,0.0,2.82614773542896,24.933023071228472,22,1,0
941,1995,1,234756.71221220185,0.0,2.82614773542896,24.933023071228472,18,1,0
942,1997,7,233336.40494537988,0.0,4.203657882947511,28.61172242106868,50,1,1
942,2002,7,232061.44301277865,0.5274430898288743,4.203657882947511,28.61172242106868,55,1,1
942,2001,4,222107.39895140313,0.6262871006036264,4.203657882947511,28.61172242106868,54,1,1
943,2001,5,222012.97990519734,0.0,2.0045477548971875,28.632081161577567,30,4,0
943,2002,9,218136.01140934048,0.0,2.0045477548971875,28.632081161577567,31,4,0
943,1999,10,209535.47355788742,0.0,2.0045477548971875,28.632081161577567,28,4,0
944,1995,2,177981.67691269508,0.0,1.0672108975145096,14.942068586227096,5,4,0
944,2002,11,173926.24459610044,0.0,1.0672108975145096,14.942068586227096,12,4,0
944,1994,5,194846.32320293674,0.0,1.0672108975145096,14.942068586227096,4,4,0
944,2001,9,208761.5636817849,0.0,1.0672108975145096,14.942068586227096,11,4,0
944,1992,9,194815.6807675522,0.0,1.0672108975145096,14.942068586227096,2,4,0
944,1990,7,178922.09909561038,0.0,1.0672108975145096,14.942068586227096,0,4,0
945,1998,3,254273.96848355,0.0,4.653574898794551,30.671053093356367,57,4,1
945,1993,4,264833.3988387565,0.0,4.653574898794551,30.671053093356367,52,4,1
945,1997,10,259037.55874827688,0.0,4.653574898794551,30.671053093356367,56,4,1
945,1992,6,259500.59331774036,0.0,4.653574898794551,30.671053093356367,51,4,1
945,2001,6,241975.18447405388,0.8667077662808245,4.653574898794551,30.671053093356367,60,4,1
946,2001,10,150468.5851921056,0.0,0.24071776320133917,25.416197443495093,54,3,0
946,1991,4,158082.57372231953,0.0,0.24071776320133917,25.416197443495093,44,3,0
946,1994,7,153301.88801093723,0.0,0.24071776320133917,25.416197443495093,47,3,0
946,1996,1,144331.81963728697,0.0,0.24071776320133917,25.416197443495093,49,3,0
946,2002,11,143106.4516910374,0.0,0.24071776320133917,25.416197443495093,55,3,0
947,2001,10,230383.41511241207,1.5583962285520356,3.1810421336837083,25.68675990154311,32,4,1
947,1994,6,237266.11275425143,0.0,3.1810421336837083,25.68675990154311,25,4,1
947,1990,8,242875.76208717912,0.0,3.1810421336837083,25.68675990154311,21,4,1
947,1999,1,234526.9533318111,0.0,3.1810421336837083,25.68675990154311,30,4,1
948,1996,1,139514.36367325851,0.0,1.0191748118217085,14.05827964676126,55,4,0
948,2000,7,129210.38431283411,0.0,1.0191748118217085,14.05827964676126,59,4,0
948,1990,9,148357.53292851258,0.0,1.0191748118217085,14.05827964676126,49,4,0
948,1991,8,135989.14276710554,0.0,1.0191748118217085,14.05827964676126,50,4,0
948,1997,12,142250.64530856788,0.0,1.0191748118217085,14.05827964676126,56,4,0
948,1999,7,139957.33174602213,0.0,1.0191748118217085,14.05827964676126,58,4,0
949,1998,3,206206.47994090305,0.0,3.2819004438583246,14.735663091960442,14,2,1
949,1996,10,200656.4505920526,0.0,3.2819004438583246,14.735663091960442,12,2,1
949,1997,12,194988.4026738327,0.0,3.2819004438583246,14.735663091960442,13,2,1
949,1994,10,205678.86494724764,0.0,3.2819004438583246,14.735663091960442,10,2,1
949,1990,1,223123.1825522693,0.0,3.2819004438583246,14.735663091960442,6,2,1
950,1993,11,284052.37150979857,0.0,4.754717562717506,27.056369809035818,25,4,1
950,1997,7,270624.43581087346,0.0,4.754717562717506,27.056369809035818,29,4,1
950,1996,5,266627.0077763177,0.0,4.754717562717506,27.056369809035818,28,4,1
950,1991,2,289054.34940941824,0.0,4.754717562717506,27.056369809035818,23,4,1
950,1999,7,271824.84544955776,0.0,4.754717562717506,27.056369809035818,31,4,1
950,1994,9,262966.8231510938,0.0,4.754717562717506,27.056369809035818,26,4,1
951,1998,7,248132.11392097818,0.0,3.2459848197383474,30.074287830841037,18,1,0
951,1994,5,256718.43417288378,0.0,3.2459848197383474,30.074287830841037,14,1,0
951,1992,2,230496.88276640658,0.0,3.2459848197383474,30.074287830841037,12,1,0
951,1996,10,251948.39874809873,0.0,3.2459848197383474,30.074287830841037,16,1,0
951,1990,4,262988.48966325424,0.0,3.2459848197383474,30.074287830841037,10,1,0
952,2001,8,255002.82953937628,1.3463565325384839,3.050348166350427,39.97440236907616,47,3,1
952,1992,4,262904.7283338246,0.0,3.050348166350427,39.97440236907616,38,3,1
952,1993,12,259864.0339454123,0.0,3.050348166350427,39.97440236907616,39,3,1
952,1991,6,254357.03903855663,0.0,3.050348166350427,39.97440236907616,37,3,1
953,1998,2,248665.8861559818,0.0,4.685997240033348,20.444480429408905,18,2,1
953,1996,4,235194.22918636765,0.0,4.685997240033348,20.444480429408905,16,2,1
953,1993,10,257679.9303953364,0.0,4.685997240033348,20.444480429408905,13,2,1
954,1995,10,202645.44908921095,0.0,2.3562918105027104,14.342467697289415,15,4,1
954,1990,7,213260.5096496575,0.0,2.3562918105027104,14.342467697289415,10,4,1
954,1994,5,196010.391132521,0.0,2.3562918105027104,14.342467697289415,14,4,1
954,2000,1,185388.89906527262,1.20183471197932,2.3562918105027104,14.342467697289415,20,4,1
954,1992,5,208194.66536567805,0.0,2.3562918105027104,14.342467697289415,12,4,1
954,1999,1,198122.83071211007,0.0,2.3562918105027104,14.342467697289415,19,4,1
955,1999,10,135734.81144487322,0.0,0.797497454972678,12.780430692591018,18,1,0
955,1990,5,151070.07316656568,0.0,0.797497454972678,12.780430692591018,9,1,0
955,1996,9,147449.6179454688,0.0,0.797497454972678,12.780430692591018,15,1,0
955,1995,6,138462.6701248912,0.0,0.797497454972678,12.780430692591018,14,1,0
955,2001,10,148291.72359168384,0.0,0.797497454972678,12.780430692591018,20,1,0
955,2002,2,151968.53094886977,0.0,0.797497454972678,12.780430692591018,21,1,0
956,1992,12,259619.64595234732,0.0,2.7435715546797366,37.419743239633036,19,2,1
956,1997,12,256894.73192870757,0.0,2.7435715546797366,37.419743239633036,24,2,1
956,1998,6,267245.8544522424,0.0,2.7435715546797366,37.419743239633036,25,2,1
956,1999,4,238669.46616420653,0.0,2.7435715546797366,37.419743239633036,26,2,1
956,2001,12,256129.76012513874,1.8729422006516057,2.7435715546797366,37.419743239633036,28,2,1
957,2002,7,166193.94746979134,1.7323985365053163,1.408095574679567,21.387801235824185,36,3,1
957,1992,12,174839.66315990314,0.0,1.408095574679567,21.387801235824185,26,3,1
957,1994,6,165604.9457002023,0.0,1.408095574679567,21.387801235824185,28,3,1
957,1997,11,170497.19161559473,0.0,1.408095574679567,21.387801235824185,31,3,1
957,1991,6,177374.9500051704,0.0,1.408095574679567,21.387801235824185,25,3,1
957,1993,3,195358.54440300257,0.0,1.408095574679567,21.387801235824185,27,3,1
958,1990,12,195408.70757829075,0.0,1.7922917839349697,19.7196710955802,19,2,0
958,2001,11,182131.9677513525,0.0,1.7922917839349697,19.7196710955802,30,2,0
958,1994,1,207410.30228139213,0.0,1.7922917839349697,19.7196710955802,23,2,0
958,1991,10,191618.36333799033,0.0,1.7922917839349697,19.7196710955802,20,2,0
