stdntid,blockid,classid,tfa,classsize,femstdnt,blkstdnt,hstdnt,wstdnt,pre_ts,femteach,blkteach,hteach,wteach,teach_exp,teach_cert,ts
905,22,9,0,29,0,1,0,0,73.44669895303431,1,0,1,0,7,0,43.46162898102921
906,21,26,1,22,0,0,0,1,57.07523013666104,0,0,1,0,8,1,34.03923899920145
907,6,9,1,27,1,0,1,0,24.226549770056568,1,0,1,0,15,1,26.839432378386924
908,1,15,1,24,0,0,1,0,46.856780887794976,0,0,0,1,19,0,27.424318901579632
909,5,10,1,19,0,1,0,0,49.10506592646132,0,0,0,1,11,0,33.90047754733029
910,41,88,0,27,0,1,0,0,35.23066066063366,1,0,0,1,20,1,25.363246526039713
911,12,42,1,25,0,0,0,1,55.34386305535943,1,1,0,0,4,0,30.45319488513003
912,26,72,0,21,0,0,0,1,29.586106748600812,0,0,1,0,18,0,24.31863224868709
913,46,24,1,29,1,0,0,1,60.969469577703705,1,1,0,0,14,0,49.985447908203525
914,34,80,0,20,0,0,1,0,64.41529981722884,0,1,0,0,6,0,45.024700882514594
915,49,49,1,27,1,0,1,0,73.52585078957003,0,1,0,0,16,1,57.893913645311905
916,14,26,0,28,1,0,0,1,34.25670745767087,1,0,0,1,18,1,27.158348967832463
917,26,91,0,25,0,0,0,1,36.29102641499864,1,1,0,0,1,0,13.816389877689806
918,45,37,1,19,1,0,0,1,56.92672034252731,0,0,0,1,8,1,34.63100080723795
919,27,68,0,28,0,0,0,1,61.82680055065977,1,0,0,1,1,1,43.68354035749647
920,9,50,1,28,0,0,0,1,58.08952661358572,1,0,0,1,1,1,36.23686635084919
921,26,24,0,20,0,0,0,1,60.7971700719426,0,0,0,1,19,0,31.544438628603302
922,47,19,0,29,0,0,0,1,63.768273619650344,0,0,0,1,10,1,31.843849290469294
923,22,100,0,20,1,0,0,1,52.02250395529233,0,0,0,1,18,1,42.47527743159239
924,47,60,0,27,1,0,0,1,47.874500865794076,1,0,1,0,12,1,40.42761330361841
925,30,39,1,28,0,0,0,1,36.31822792074596,0,0,0,1,17,1,21.51760812371706
926,43,74,0,18,1,0,0,1,47.01894594784201,0,0,0,1,1,1,39.91394522278571
927,48,89,1,23,0,0,0,1,48.55111597669104,0,0,0,1,8,1,44.13518769294441
928,17,18,1,19,1,0,0,1,40.50315426675745,0,1,0,0,10,1,33.47611807699984
929,26,19,0,18,0,0,0,1,49.61775798842936,1,0,0,1,10,0,37.04737088115153
930,36,36,1,19,0,0,0,1,39.37621032920517,0,0,0,1,18,1,28.42699419423513
931,1,74,1,29,0,1,1,0,61.133323363471696,0,1,1,0,9,0,42.84844210197399
932,8,97,1,23,0,0,0,1,54.258244691791596,1,0,0,1,2,1,44.40679584899681
933,49,55,0,21,1,1,0,0,45.40396311161686,1,0,0,1,3,0,29.688786460191913
934,35,69,0,23,1,0,0,1,51.88840607826085,0,1,1,0,2,1,31.997661595476455
935,15,47,1,29,0,1,0,0,38.9491023764185,1,1,0,0,6,1,26.070523769680534
936,47,49,1,26,1,0,0,1,39.96307236880736,1,0,0,1,12,1,35.50938584617247
937,22,99,1,27,1,0,1,0,43.66145361722777,1,0,0,1,19,1,42.61400048906075
938,14,98,0,29,1,0,0,1,48.08071929590899,1,1,1,0,15,1,39.662578045443745
939,26,33,1,27,0,0,1,0,51.41201812489024,1,0,1,0,19,1,37.563380217269504
940,28,21,0,25,0,1,0,0,51.451563668960056,1,0,1,0,12,0,37.914524438127664
941,23,81,0,18,1,1,0,0,36.812223335027,0,0,0,1,18,1,26.36276230449389
942,14,22,0,25,1,0,0,1,49.192711171078415,0,0,0,1,16,0,31.674966256962094
943,24,48,1,26,0,0,0,1,41.81944679418446,0,0,0,1,2,1,26.02505111255482
944,2,37,0,23,0,0,0,1,15.910332625493659,1,1,0,0,11,0,9.864719481935719
945,45,15,0,27,0,1,0,0,80.7558553152295,0,0,1,0,12,1,47.428033062149495
946,26,35,1,22,1,0,1,0,42.01349274047089,0,0,1,0,5,1,30.298273517033596
947,14,92,0,23,1,0,0,1,42.568478458551944,0,0,0,1,6,1,26.58996334252774
948,7,71,0,23,0,0,0,1,36.53563877639408,1,0,0,1,11,0,34.744906092476036
949,3,32,0,26,1,1,1,0,39.42507045302826,1,0,0,1,10,1,32.88775659398846
950,47,11,1,21,1,0,1,0,48.11327685085884,0,1,0,0,4,1,38.704229959085204
951,23,10,1,19,1,1,0,0,63.51813324120028,0,1,0,0,9,1,35.775407995823954
952,46,73,0,28,1,1,1,0,48.0565132845232,0,0,0,1,12,1,26.921470166518816
953,43,78,1,28,1,0,1,0,46.76437690765325,1,0,0,1,10,1,36.00328235532262
954,47,77,1,26,0,0,0,1,62.00273977021388,1,0,0,1,14,1,45.62547777127469
955,45,57,0,19,1,1,0,0,44.756034694649166,0,1,0,0,5,0,27.653331562856607
956,18,25,1,27,0,0,0,1,50.21149395575666,1,0,1,0,1,1,31.415012056091104
957,38,2,1,26,0,1,0,0,40.78429934787019,0,1,0,0,5,0,30.72020668772917
958,35,64,1,19,0,0,0,1,66.8513350095257,0,0,1,0,16,1,40.41065830615277
959,15,35,0,29,0,0,1,0,60.485102400358464,0,0,0,1,5,1,33.75346945926408
960,25,7,1,25,0,1,0,0,48.47012630466633,1,0,0,1,5,0,35.374037512682946
961,37,85,1,26,0,0,0,1,46.00556718129274,1,0,0,1,18,1,24.743160205329264
962,28,18,0,29,1,0,1,0,49.68160543363261,0,1,0,0,6,1,31.380642548734766
963,10,67,0,27,0,1,1,0,48.616174213891995,0,0,0,1,18,0,31.90108623036678
964,39,42,0,26,1,0,0,1,34.531803346773266,1,0,0,1,10,1,31.864177700796347
965,17,39,0,27,0,0,0,1,60.826674514253746,1,0,0,1,15,1,44.35924481704056
966,39,41,1,26,1,0,0,1,47.72862219755614,1,0,0,1,11,1,42.12043809560664
967,22,75,0,19,1,1,0,0,68.98340376046146,0,0,0,1,19,1,43.967672964314524
968,26,24,0,21,0,1,0,0,54.21815710762582,0,0,0,1,13,1,39.52846057418448
969,44,60,1,24,1,0,0,1,24.789133498703073,0,0,0,1,20,1,21.404226380108128
970,25,46,0,29,1,1,1,0,37.1837655015095,1,0,0,1,3,1,33.22629585734304
971,17,19,1,19,1,1,0,0,28.53944893281739,0,0,0,1,16,0,18.19475888074247
972,13,68,0,18,1,0,0,1,37.05951945681102,1,0,0,1,7,1,33.671251950375115
973,20,90,0,20,1,0,0,1,33.6639832581062,1,0,1,0,12,1,28.094638981491595
974,25,42,0,29,1,0,0,1,52.525674903818405,0,0,0,1,15,1,36.004746578116986
975,4,32,0,21,0,0,0,1,46.83914658393724,1,0,1,0,8,0,32.1891959005792
976,10,39,0,25,0,0,1,0,57.40539918028889,1,0,0,1,17,0,48.719165188177556
977,3,36,1,23,1,1,0,0,49.619004173260386,0,0,0,1,1,0,27.487124127159987
978,41,97,1,28,0,0,0,1,47.59690931855165,1,0,0,1,8,0,37.76472760896962
979,45,36,0,19,0,0,0,1,70.03206949269344,1,0,0,1,14,1,52.9111043657286
980,18,3,1,26,0,0,0,1,52.228226338585024,1,0,0,1,10,1,38.96488038704552
981,47,73,1,19,0,0,0,1,49.19488482497425,1,0,0,1,19,1,30.429676449336064
982,36,8,1,29,1,0,0,1,41.46559079931957,0,1,0,0,8,1,37.121882389125915
983,47,97,0,22,0,0,0,1,38.240864843303726,1,0,0,1,19,1,24.874449443288157
984,22,70,0,29,0,0,0,1,57.70501018392101,0,0,0,1,4,1,39.0985994421361
985,34,41,0,21,1,0,0,1,57.10695997834859,1,0,0,1,10,1,43.36874813424184
986,47,68,1,24,1,1,0,0,65.71578738949,1,0,0,1,3,0,44.893722762397736
987,8,13,1,25,0,0,0,1,54.78911593302816,1,0,1,0,4,1,38.14688987843341
988,40,49,0,22,0,0,0,1,46.06897162560454,0,1,0,0,16,1,39.278437011970354
989,49,60,0,27,1,0,0,1,55.11010278770317,1,0,1,0,4,1,41.887788447024725
990,44,2,1,22,1,0,0,1,49.196993977960595,0,0,0,1,20,1,43.410380987456975
991,19,60,1,19,0,0,0,1,58.6538513407377,1,0,0,1,20,1,37.77590242192891
992,42,5,1,25,0,0,0,1,63.343318268520434,0,0,0,1,13,1,40.603065739788995
993,41,44,1,19,0,1,0,0,48.31443653616212,0,0,0,1,17,1,25.069704495792536
994,37,27,0,27,0,0,1,0,67.57309639814738,0,1,0,0,16,1,39.99466661322993
995,6,32,1,29,0,0,0,1,61.88347267621519,0,1,0,0,17,1,38.24823320488052
996,26,21,1,23,1,1,0,0,50.17684339431071,0,0,1,0,6,1,31.900886777297043
997,34,8,0,25,0,1,0,0,56.707432750579386,0,1,0,0,3,1,30.033249308326795
998,45,72,1,23,1,0,1,0,53.05496886980184,1,0,0,1,20,1,36.5237558369904
999,6,50,1,21,0,1,0,0,50.21993992804293,1,0,1,0,4,1,31.239013328974657
1000,37,67,0,21,1,0,0,1,69.1314505647301,0,0,0,1,8,0,51.171563121078734
1001,33,44,1,23,1,0,1,0,55.17604460990691,1,0,0,1,20,1,34.12772388501084
1002,22,58,1,21,0,1,1,0,41.590316393689406,1,1,0,0,9,0,17.93329452104517
1003,21,3,1,25,1,0,0,1,39.72030323071391,1,1,0,0,1,0,21.818044273635834
1004,6,86,0,26,0,0,0,1,40.129030795477725,1,1,0,0,13,0,23.550421181277084
1005,6,70,0,18,1,0,1,0,54.895045009181736,0,0,1,0,2,0,38.68187739682946
1006,48,2,1,21,1,0,0,1,46.58486327680943,1,0,0,1,10,0,34.66937674097402
1007,4,87,0,21,0,0,0,1,53.33293716612778,0,0,0,1,19,1,32.23996881947758
1008,30,44,1,19,0,0,0,1,59.36396284961373,0,0,0,1,17,1,35.86632791334873
1009,11,2,1,23,0,1,0,0,70.28713530432289,0,0,0,1,13,1,34.99312680225762
1010,30,81,0,20,1,1,0,0,46.81526766311643,1,0,0,1,14,1,41.136283460492635
1011,31,35,1,24,0,1,0,0,35.914493926667696,1,1,0,0,11,1,31.691315572335704
1012,24,98,1,28,0,0,1,0,67.92402065330727,0,1,0,0,10,1,41.07705508779017
1013,9,87,0,28,0,0,0,1,35.42899177680928,0,0,1,0,7,0,23.294701129852495
1014,3,30,1,22,0,1,0,0,35.035712925442084,0,0,0,1,10,1,23.61503235145225
1015,31,8,1,21,1,1,0,0,67.66450259966898,1,0,0,1,1,1,42.04958921466044
1016,40,22,1,22,0,0,1,0,60.662315277374795,1,0,0,1,14,1,37.92994485408479
1017,37,44,1,25,1,0,0,1,54.84840341226182,0,0,0,1,3,1,44.64782662595738
1018,36,58,0,20,0,0,0,1,49.500790025465264,1,0,1,0,13,1,33.39052686787282
1019,24,36,1,24,0,0,0,1,47.60795982604746,0,0,0,1,2,1,30.24237157060784
1020,31,69,1,23,1,0,0,1,43.49173975005661,0,0,0,1,17,1,26.83683801626124
1021,6,77,1,29,1,1,1,0,47.16956825724584,0,0,0,1,3,1,28.961947725373058
1022,2,93,1,18,1,0,0,1,49.52584618969278,1,1,0,0,15,1,41.69696723227418
1023,20,31,0,24,0,0,0,1,36.25550108060578,1,0,0,1,8,1,20.815299214624513
1024,28,47,1,24,0,0,0,1,41.79771484027544,0,1,0,0,6,1,34.61854322530666
1025,11,55,0,29,1,0,0,1,28.880817511358043,0,0,1,0,9,1,13.13715977797936
1026,4,80,0,18,0,0,0,1,50.77927452100313,0,0,0,1,11,1,29.39174935452785
1027,15,62,0,26,0,0,0,1,50.78101201084327,0,0,0,1,2,1,23.629223724624453
1028,6,30,1,23,1,0,0,1,67.7851543626518,0,0,0,1,9,1,51.182908850172694
1029,49,55,1,29,1,0,0,1,53.75554922032559,0,0,0,1,18,1,36.23196210069983
1030,30,16,1,19,1,0,0,1,44.439579330846215,1,0,0,1,19,1,33.82180087234384
1031,38,12,1,22,1,0,0,1,47.99644998300267,1,0,0,1,18,0,39.44588736252858
1032,2,17,1,28,1,0,0,1,54.868223125111015,1,0,0,1,5,1,47.66600777865177
1033,15,16,1,21,0,1,0,0,52.27612626545002,1,1,1,0,18,0,36.10601952953894
1034,11,12,0,24,0,0,0,1,55.78285919211598,1,0,0,1,12,1,42.84296894508188
1035,8,8,0,25,1,1,0,0,53.77044773537935,1,1,0,0,4,1,38.33408317676124
1036,26,84,0,28,1,0,1,0,47.473557348099995,0,0,0,1,15,0,27.92743648982368
1037,45,3,1,28,0,1,0,0,44.64206708927001,1,1,0,0,11,0,31.536310322963764
1038,44,16,1,18,0,1,0,0,44.10437796040034,1,1,0,0,19,0,26.565833416280412
1039,5,30,0,22,0,0,1,0,40.74728715377941,1,0,0,1,5,1,30.642110099685315
1040,6,23,0,20,1,0,1,0,39.17880716225474,0,0,0,1,6,1,24.90064277932437
1041,26,92,1,18,0,0,1,0,68.38463930862474,1,0,0,1,13,0,44.31807071292491
1042,4,5,0,29,0,1,0,0,51.24710151646056,1,0,0,1,10,1,23.04626414272453
1043,19,84,1,20,1,0,0,1,48.44698548891665,1,0,1,0,14,0,37.184585055676315
1044,20,65,1,23,1,0,0,1,45.041156838270936,0,0,0,1,4,1,28.851768182953727
1045,33,30,0,24,0,0,0,1,54.28879109330933,0,1,0,0,20,0,40.38809369494089
1046,20,21,0,25,1,1,0,0,62.03663886056073,0,1,1,0,12,0,45.732519401895445
1047,49,84,1,28,1,0,1,0,57.2326447625574,1,0,0,1,15,1,43.21067869263002
1048,12,70,1,21,0,0,0,1,59.2158908731151,0,0,0,1,10,1,29.377343756035387
1049,47,22,1,20,0,0,0,1,44.134712178160214,1,0,0,1,11,1,27.869665543312728
1050,1,82,1,22,0,0,1,0,49.958707582166205,1,0,0,1,9,1,39.185344991644
1051,26,72,0,26,0,0,0,1,44.2662188814104,1,0,0,1,11,1,29.157484567372624
1052,14,32,1,23,1,0,0,1,51.070313988032424,1,0,0,1,2,1,32.36839487988428
1053,38,33,1,26,0,0,0,1,62.7259100805821,0,1,1,0,13,0,45.60466554368978
1054,37,16,1,23,1,1,0,0,54.39403844903842,1,0,0,1,8,0,32.7788528099279
1055,11,76,0,19,0,0,0,1,66.26714365996051,1,0,0,1,8,1,42.45560244075161
1056,36,38,1,22,0,0,1,0,47.114763895498584,1,0,0,1,1,1,32.849277146029515
1057,13,98,1,29,1,0,1,0,41.93038945982953,1,0,0,1,6,0,33.72850328303324
1058,43,14,0,28,0,0,1,0,55.121284866942794,0,0,1,0,13,0,29.07517485682461
1059,3,36,0,26,0,0,0,1,51.18858363222819,0,0,0,1,9,0,27.957187932568786
1060,33,97,1,25,0,0,1,0,53.227022531646675,0,0,0,1,6,1,29.88633081276422
1061,6,23,0,24,0,0,0,1,51.73220162966498,1,0,0,1,15,0,38.71166856541927
1062,50,66,0,18,1,0,0,1,45.15565626648524,1,0,0,1,16,1,36.68601949687187
1063,10,85,0,21,0,0,0,1,51.9573604777,1,0,0,1,4,0,31.776698714041654
1064,5,2,1,29,1,1,0,0,59.73370535829171,0,0,0,1,17,0,42.09477649423901
1065,23,91,1,24,1,0,0,1,60.76107707901954,0,0,0,1,9,0,36.59571211700085
1066,10,73,1,28,0,1,0,0,45.104834008146284,0,0,0,1,12,1,32.914794282469074
1067,44,65,0,24,0,0,0,1,52.31005931730485,1,1,0,0,19,0,37.22882512727737
1068,2,75,1,23,0,0,0,1,64.77111082881588,1,0,0,1,20,1,41.24017079790783
1069,13,67,1,25,1,0,0,1,45.32109250940476,1,1,0,0,12,1,35.04132281020689
1070,40,52,1,28,0,1,0,0,43.505536005674486,0,0,1,0,6,0,25.834204460924497
1071,2,62,1,23,1,0,0,1,57.94402963968871,0,0,0,1,12,1,43.906127897532464
1072,20,23,0,27,0,0,0,1,56.18959206980479,0,0,1,0,9,1,36.68421447246265
1073,1,26,1,20,1,0,0,1,41.63023918267889,0,0,0,1,20,0,27.895709266022468
1074,37,68,0,21,0,0,0,1,36.00539403042488,1,0,0,1,5,0,19.501681902942117
1075,9,82,1,20,1,0,0,1,52.11556102296347,1,0,0,1,3,0,41.52679433736855
1076,17,55,0,18,0,0,0,1,45.814029021350734,1,0,0,1,2,1,32.26219335006163
1077,9,6,0,27,0,0,1,0,33.15923745371586,1,0,0,1,8,0,20.52733038272849
1078,11,35,0,22,0,1,0,0,43.127974761515354,1,0,0,1,10,1,27.276000147296187
1079,15,22,1,18,0,0,0,1,56.02609815034575,0,0,0,1,15,0,35.28058761346458
1080,24,43,0,18,1,0,0,1,48.48589289089006,0,0,0,1,9,1,27.213407430081897
1081,38,15,1,19,0,0,0,1,65.6610404501866,1,0,0,1,10,0,43.26515836463425
1082,35,86,0,21,0,1,0,0,29.127625895812606,1,0,0,1,11,1,12.839386346178575
1083,30,60,0,23,1,1,0,0,63.37992371487149,1,0,0,1,9,0,40.02060704177645
1084,31,12,1,25,0,1,0,0,46.560966202338115,0,0,0,1,14,1,27.628607695822037
1085,49,49,0,20,1,0,1,0,45.1157866404362,1,0,0,1,5,1,31.677996546171588
1086,5,42,0,18,1,1,0,0,34.488061633517475,1,0,0,1,9,1,31.339791611890778
1087,44,38,1,20,0,0,0,1,54.65081849142759,0,0,0,1,4,0,35.24547799996886
1088,50,82,0,29,1,0,1,0,31.73238006006426,1,0,0,1,2,1,32.982548505917286
1089,14,45,0,20,0,0,0,1,58.17903644597917,1,0,0,1,19,1,38.96166096151851
1090,11,35,0,22,0,0,1,0,34.86635934958239,0,0,0,1,1,1,22.2404654509048
1091,9,30,1,28,1,1,0,0,36.44294039763089,0,1,1,0,1,0,18.340492897311325
1092,34,88,1,29,1,0,0,1,38.087853833173185,0,0,0,1,12,1,21.207828671663172
1093,12,30,1,29,0,0,1,0,42.840500326065026,1,0,1,0,11,1,29.616433564300117
1094,35,78,1,21,1,1,1,0,59.420759410995004,1,0,0,1,1,1,42.85101527789809
1095,35,6,0,21,0,1,1,0,65.03956533621654,0,0,1,0,14,0,42.71169103317729
1096,1,67,0,26,0,0,0,1,43.87406451059973,1,0,0,1,11,1,36.26260844319632
1097,40,80,1,24,1,0,1,0,49.53436898693934,0,0,0,1,7,0,27.746584209966024
1098,22,7,0,21,0,1,1,0,54.899173090725114,0,0,0,1,2,0,41.94906382909505
1099,29,52,0,20,0,0,0,1,46.70687636266095,0,0,0,1,15,1,22.824074351271825
1100,8,14,0,23,1,0,0,1,54.50757627292997,1,0,0,1,8,1,42.829248206294096
1101,11,73,0,20,1,0,0,1,49.95920528495969,1,0,1,0,20,0,32.24375369517205
1102,41,15,1,23,0,0,1,0,47.465401212434685,1,0,1,0,15,0,35.849926388843855
1103,37,21,0,28,1,1,0,0,35.80184305097902,0,0,0,1,8,0,17.8219325612007
1104,14,35,1,28,1,0,0,1,51.4904319792467,1,0,1,0,10,1,25.731887479807604
1105,30,66,0,29,1,0,0,1,59.58375704648058,1,0,1,0,19,1,45.06960399778463
1106,35,91,1,26,1,0,0,1,42.21722152259717,1,1,0,0,3,1,32.015431865792905
1107,21,2,0,23,0,0,0,1,30.317293658106706,1,0,0,1,20,1,27.220728399519416
1108,37,35,0,29,0,0,0,1,46.80449357704696,1,0,0,1,14,1,32.212025075357055
1109,5,82,1,21,0,0,1,0,65.0977064480752,1,0,0,1,9,1,38.72435145536426
1110,19,78,1,22,1,0,0,1,62.119499354877505,0,0,0,1,9,1,38.46264933194745
1111,14,20,0,23,1,0,0,1,44.19537794217414,1,0,0,1,6,1,50.537327605410326
1112,26,82,0,28,1,0,0,1,54.555150049898565,1,0,0,1,8,1,36.62021639939962
1113,4,10,0,20,1,0,0,1,56.13545913150567,0,0,0,1,11,1,40.39402139923055
1114,25,25,0,25,0,0,0,1,64.90338121489665,0,0,1,0,8,0,42.71302774088025
1115,45,66,0,21,0,0,0,1,34.494177037994945,1,0,0,1,12,1,27.095811160632692
1116,42,25,0,25,0,1,0,0,39.31171769370356,1,0,0,1,10,1,29.41810026977471
1117,25,54,0,27,0,0,1,0,29.902446387633464,0,0,0,1,4,1,17.643379223076106
1118,18,33,0,27,0,0,0,1,43.215908016551275,1,0,0,1,16,1,20.859300932229424
1119,40,36,1,20,0,0,0,1,60.66305567468835,1,0,0,1,20,1,40.67598783731215
1120,8,95,1,27,1,1,0,0,44.40280840044319,1,0,0,1,6,1,34.51758198238393
1121,39,14,1,24,1,0,0,1,36.918110701796934,1,0,0,1,9,1,31.1605260145962
1122,40,65,0,28,1,1,1,0,52.266364174820986,1,0,1,0,5,0,41.93597824927534
1123,14,80,0,29,1,0,0,1,52.52368836787355,0,0,0,1,6,1,32.88612511623534
1124,32,54,1,26,0,1,0,0,39.82950547048666,0,0,0,1,17,1,23.006248856255187
1125,38,52,0,21,1,1,0,0,44.939540928152,1,0,0,1,17,0,40.17794016996083
1126,33,3,0,25,1,0,0,1,51.50576520645626,1,0,1,0,13,1,37.96922504057725
1127,23,99,1,20,1,0,0,1,57.45986496691789,0,0,0,1,17,0,36.21732651954391
1128,15,41,1,24,0,0,0,1,43.51127546510948,1,0,0,1,14,1,26.94555104984348
1129,33,6,1,20,0,0,0,1,42.070236532893254,1,0,0,1,2,1,30.274986354312613
1130,25,25,0,29,0,0,0,1,69.12554689431941,0,0,1,0,19,1,42.516498914352255
1131,17,13,0,24,1,0,0,1,47.25973769255222,0,1,0,0,3,0,42.22988156276049
1132,33,98,1,28,1,0,1,0,52.49434304214054,1,0,0,1,2,1,38.84384540078393
1133,47,8,0,27,1,0,0,1,56.4836495639563,0,0,0,1,2,1,30.417179143470392
1134,2,21,1,27,0,0,0,1,32.13113964852079,1,0,1,0,7,1,20.204313663222955
1135,14,98,1,28,1,0,0,1,49.81473038301494,1,0,0,1,4,1,40.7054422075755
1136,40,68,1,28,1,0,0,1,33.54283715326336,1,1,1,0,17,0,25.83484591448608
1137,40,25,0,23,0,1,0,0,48.692225512325976,0,0,0,1,6,1,30.569242916220603
1138,39,79,0,19,0,0,0,1,63.73123901836489,0,0,0,1,7,0,44.741020432581834
1139,6,68,1,28,1,1,0,0,40.01531673278056,0,0,0,1,20,1,33.653527804418694
1140,6,45,1,20,0,0,0,1,33.33580810252177,1,0,0,1,6,0,20.319395653849778
1141,3,60,1,23,1,0,0,1,68.87685776866593,1,1,0,0,9,1,48.43199959237411
1142,7,12,0,21,1,0,0,1,38.52942824597828,1,1,0,0,20,0,32.10178025603964
1143,8,32,0,23,1,0,1,0,35.014210027730094,1,0,0,1,4,1,35.260158314054
1144,42,96,1,18,1,1,0,0,66.1903156939018,1,0,0,1,5,0,41.96517296812007
1145,15,92,1,27,1,0,0,1,38.13530078202845,0,0,0,1,19,1,28.769804451525296
1146,47,13,1,29,1,0,0,1,66.44914209728624,0,0,0,1,10,1,44.146689512532824
1147,29,31,0,18,0,1,0,0,52.740908281706545,1,0,1,0,18,0,30.81944411029156
1148,33,78,1,20,0,0,0,1,62.83957076673437,1,0,0,1,15,1,47.64043426428084
1149,30,20,1,25,0,1,0,0,51.86066336095251,1,1,0,0,1,0,37.858099822974104
1150,39,18,1,25,1,1,1,0,60.797023647287574,0,0,0,1,5,1,47.41959770993504
1151,27,93,0,28,0,0,1,0,40.81551177419233,0,0,0,1,5,1,31.64032059785501
1152,36,60,0,21,0,0,0,1,43.86397235976666,0,0,0,1,8,0,28.129381130078343
1153,29,63,1,23,0,0,0,1,28.844885289053465,1,1,0,0,20,1,23.9040540237182
1154,38,6,0,25,1,0,0,1,59.71781477757851,1,0,1,0,15,1,46.23985880274131
1155,33,32,0,24,1,0,0,1,54.1956934331535,0,0,0,1,17,0,32.19200516594316
1156,37,93,1,28,1,1,0,0,39.92675374670578,0,0,0,1,19,1,21.52402294105643
1157,27,43,0,24,0,0,0,1,32.51097951682082,1,1,0,0,13,1,25.061635888678083
1158,33,2,1,21,1,0,0,1,52.81813148625143,1,1,0,0,10,1,40.673243886425404
1159,4,60,0,26,1,0,0,1,66.75954534772191,1,0,0,1,17,0,47.08366004009398
1160,22,23,1,29,1,0,0,1,48.62039077417677,0,0,1,0,5,0,31.96039011582698
1161,2,83,1,27,1,0,1,0,43.41553961478283,0,0,0,1,18,0,39.05664291255016
1162,10,31,0,23,0,1,0,0,40.62925719852032,0,0,1,0,17,1,15.689505252889019
1163,5,5,0,29,1,0,1,0,62.493487077663225,1,0,0,1,4,1,48.23557388086608
1164,10,83,0,28,0,0,0,1,42.207521755897254,1,0,0,1,7,1,32.64711875889079
1165,33,34,0,20,0,0,0,1,46.28820899982318,1,0,0,1,5,1,35.36154588326219
1166,38,10,1,22,1,0,0,1,60.417349079187794,0,1,0,0,8,1,33.11863956515689
1167,13,89,1,22,0,0,0,1,56.37481604836317,1,0,0,1,8,1,35.61892585200268
1168,31,2,0,22,0,1,1,0,46.670906700133216,0,0,1,0,11,0,28.376830085930994
1169,47,11,0,25,1,0,0,1,43.01023058750655,1,0,0,1,9,0,35.65606756688422
1170,36,50,0,26,0,1,1,0,64.6557828974538,0,1,0,0,19,1,35.23643346665795
1171,45,31,1,26,1,0,0,1,38.83630324894018,0,0,1,0,19,0,29.284169611542637
1172,24,56,0,23,1,0,1,0,47.89714814872616,1,0,0,1,9,0,32.70445780960361
1173,15,79,1,23,1,1,0,0,34.941235126576984,0,0,0,1,20,1,23.476841078878728
1174,29,73,1,26,1,0,0,1,61.888671779370355,1,0,0,1,17,1,52.568468287927786
1175,8,87,1,21,1,0,0,1,45.25114124116994,1,0,0,1,16,1,40.10145358083211
1176,5,83,0,23,1,0,0,1,43.003742012843446,1,1,0,0,7,1,34.531380606520706
1177,29,9,1,21,1,1,0,0,56.616624653847275,0,1,0,0,3,1,29.818678355327688
1178,47,99,0,28,1,1,0,0,35.7448462869786,0,1,1,0,19,1,27.1988096291007
1179,4,21,0,18,1,0,1,0,56.353813812188406,1,0,0,1,8,0,44.070254935752416
1180,12,73,1,24,1,0,0,1,46.39457207932494,0,1,0,0,5,1,20.589670764231073
1181,45,28,1,27,0,1,1,0,37.947007852198055,0,1,0,0,6,1,25.96244959285409
1182,2,62,0,28,0,0,1,0,40.097370297381815,0,1,1,0,2,1,19.23809108466424
1183,27,7,0,29,1,1,0,0,43.157999004382624,1,0,0,1,19,1,27.08692326753373
1184,31,80,0,23,0,0,1,0,45.55956324536262,1,0,0,1,13,1,25.435830836035457
1185,36,16,0,26,0,1,0,0,38.01473926158786,0,0,0,1,6,1,13.441449190030506
1186,36,97,0,24,1,0,1,0,52.94515989568046,1,1,0,0,6,0,37.66916296446718
1187,26,4,0,24,0,1,0,0,37.752780160443315,1,0,0,1,2,1,19.685268174333906
1188,43,4,0,19,0,0,0,1,26.348775468617113,0,0,0,1,5,0,22.762185909355104
1189,27,40,1,29,1,0,0,1,69.19619628797523,1,1,1,0,11,1,48.31241073345319
1190,5,17,1,28,1,0,0,1,51.97927549098967,0,0,0,1,11,1,31.678429036186458
1191,20,52,1,26,0,0,0,1,70.09491591645575,1,0,0,1,14,1,37.8319578468528
1192,11,93,0,27,1,0,0,1,39.563406499729496,0,1,0,0,13,0,25.808402453330316
1193,10,52,1,26,1,0,0,1,54.797947142879984,1,1,0,0,8,0,47.90601304922537
1194,40,36,1,23,0,1,1,0,58.9460869886326,1,0,1,0,15,1,46.85424730169777
1195,38,38,1,20,0,0,0,1,48.10653741826744,1,1,0,0,12,1,30.70022041194929
1196,6,50,1,18,1,0,0,1,35.55550024421319,0,0,0,1,3,1,23.795758348692846
1197,8,63,1,21,1,0,0,1,47.355188657777056,0,0,0,1,5,0,35.177626626180796
1198,23,63,1,20,1,0,0,1,56.2639693309624,1,0,1,0,6,1,36.570676800457235
1199,47,62,0,29,1,0,1,0,55.88220449900699,1,0,1,0,2,1,42.434629610491356
1200,26,99,1,18,1,0,0,1,49.98371387541943,0,0,0,1,8,1,45.58387484401837
1201,46,7,1,20,0,1,0,0,58.97287943171746,1,0,0,1,5,1,41.95929699601525
1202,43,27,1,21,1,0,0,1,58.50086121492353,0,1,0,0,17,0,42.976604396692004
